DateID;FullDate (yyyy-mm-dd);Year (yyyy);Semester;Trimester;Quarter;Month (mm);MonthName;YearWeek;MonthWeek;WeekDay;WeekDayName;Day (dd);YearDay;Weekend;LastDayOfMonth;Season
17813;1948-10-08;1948;2;3;4;10;October;41;2;6;Friday;8;282;No;No;Fall
17814;1948-10-09;1948;2;3;4;10;October;41;3;7;Saturday;9;283;Yes;No;Fall
17815;1948-10-10;1948;2;3;4;10;October;42;3;1;Sunday;10;284;Yes;No;Fall
17816;1948-10-11;1948;2;3;4;10;October;42;3;2;Monday;11;285;No;No;Fall
17817;1948-10-12;1948;2;3;4;10;October;42;3;3;Tuesday;12;286;No;No;Fall
17818;1948-10-13;1948;2;3;4;10;October;42;3;4;Wednesday;13;287;No;No;Fall
17819;1948-10-14;1948;2;3;4;10;October;42;3;5;Thursday;14;288;No;No;Fall
17820;1948-10-15;1948;2;3;4;10;October;42;3;6;Friday;15;289;No;No;Fall
17821;1948-10-16;1948;2;3;4;10;October;42;4;7;Saturday;16;290;Yes;No;Fall
17822;1948-10-17;1948;2;3;4;10;October;43;4;1;Sunday;17;291;Yes;No;Fall
17823;1948-10-18;1948;2;3;4;10;October;43;4;2;Monday;18;292;No;No;Fall
17824;1948-10-19;1948;2;3;4;10;October;43;4;3;Tuesday;19;293;No;No;Fall
17825;1948-10-20;1948;2;3;4;10;October;43;4;4;Wednesday;20;294;No;No;Fall
17826;1948-10-21;1948;2;3;4;10;October;43;4;5;Thursday;21;295;No;No;Fall
17827;1948-10-22;1948;2;3;4;10;October;43;4;6;Friday;22;296;No;No;Fall
17828;1948-10-23;1948;2;3;4;10;October;43;5;7;Saturday;23;297;Yes;No;Fall
17829;1948-10-24;1948;2;3;4;10;October;44;5;1;Sunday;24;298;Yes;No;Fall
17830;1948-10-25;1948;2;3;4;10;October;44;5;2;Monday;25;299;No;No;Fall
17831;1948-10-26;1948;2;3;4;10;October;44;5;3;Tuesday;26;300;No;No;Fall
17832;1948-10-27;1948;2;3;4;10;October;44;5;4;Wednesday;27;301;No;No;Fall
17833;1948-10-28;1948;2;3;4;10;October;44;5;5;Thursday;28;302;No;No;Fall
17834;1948-10-29;1948;2;3;4;10;October;44;5;6;Friday;29;303;No;No;Fall
17835;1948-10-30;1948;2;3;4;10;October;44;6;7;Saturday;30;304;Yes;No;Fall
17836;1948-10-31;1948;2;3;4;10;October;45;6;1;Sunday;31;305;Yes;Yes;Fall
17837;1948-11-01;1948;2;3;4;11;November;45;1;2;Monday;1;306;No;No;Fall
17838;1948-11-02;1948;2;3;4;11;November;45;1;3;Tuesday;2;307;No;No;Fall
17839;1948-11-03;1948;2;3;4;11;November;45;1;4;Wednesday;3;308;No;No;Fall
17840;1948-11-04;1948;2;3;4;11;November;45;1;5;Thursday;4;309;No;No;Fall
17841;1948-11-05;1948;2;3;4;11;November;45;1;6;Friday;5;310;No;No;Fall
17842;1948-11-06;1948;2;3;4;11;November;45;2;7;Saturday;6;311;Yes;No;Fall
17843;1948-11-07;1948;2;3;4;11;November;46;2;1;Sunday;7;312;Yes;No;Fall
17844;1948-11-08;1948;2;3;4;11;November;46;2;2;Monday;8;313;No;No;Fall
17845;1948-11-09;1948;2;3;4;11;November;46;2;3;Tuesday;9;314;No;No;Fall
17846;1948-11-10;1948;2;3;4;11;November;46;2;4;Wednesday;10;315;No;No;Fall
17847;1948-11-11;1948;2;3;4;11;November;46;2;5;Thursday;11;316;No;No;Fall
17848;1948-11-12;1948;2;3;4;11;November;46;2;6;Friday;12;317;No;No;Fall
17849;1948-11-13;1948;2;3;4;11;November;46;3;7;Saturday;13;318;Yes;No;Fall
17850;1948-11-14;1948;2;3;4;11;November;47;3;1;Sunday;14;319;Yes;No;Fall
17851;1948-11-15;1948;2;3;4;11;November;47;3;2;Monday;15;320;No;No;Fall
17852;1948-11-16;1948;2;3;4;11;November;47;3;3;Tuesday;16;321;No;No;Fall
17853;1948-11-17;1948;2;3;4;11;November;47;3;4;Wednesday;17;322;No;No;Fall
17854;1948-11-18;1948;2;3;4;11;November;47;3;5;Thursday;18;323;No;No;Fall
17855;1948-11-19;1948;2;3;4;11;November;47;3;6;Friday;19;324;No;No;Fall
17856;1948-11-20;1948;2;3;4;11;November;47;4;7;Saturday;20;325;Yes;No;Fall
17857;1948-11-21;1948;2;3;4;11;November;48;4;1;Sunday;21;326;Yes;No;Fall
17858;1948-11-22;1948;2;3;4;11;November;48;4;2;Monday;22;327;No;No;Fall
17859;1948-11-23;1948;2;3;4;11;November;48;4;3;Tuesday;23;328;No;No;Fall
17860;1948-11-24;1948;2;3;4;11;November;48;4;4;Wednesday;24;329;No;No;Fall
17861;1948-11-25;1948;2;3;4;11;November;48;4;5;Thursday;25;330;No;No;Fall
17862;1948-11-26;1948;2;3;4;11;November;48;4;6;Friday;26;331;No;No;Fall
17863;1948-11-27;1948;2;3;4;11;November;48;5;7;Saturday;27;332;Yes;No;Fall
17864;1948-11-28;1948;2;3;4;11;November;49;5;1;Sunday;28;333;Yes;No;Fall
17865;1948-11-29;1948;2;3;4;11;November;49;5;2;Monday;29;334;No;No;Fall
17866;1948-11-30;1948;2;3;4;11;November;49;5;3;Tuesday;30;335;No;Yes;Fall
17867;1948-12-01;1948;2;3;4;12;December;49;1;4;Wednesday;1;336;No;No;Winter
17868;1948-12-02;1948;2;3;4;12;December;49;1;5;Thursday;2;337;No;No;Winter
17869;1948-12-03;1948;2;3;4;12;December;49;1;6;Friday;3;338;No;No;Winter
17870;1948-12-04;1948;2;3;4;12;December;49;2;7;Saturday;4;339;Yes;No;Winter
17871;1948-12-05;1948;2;3;4;12;December;50;2;1;Sunday;5;340;Yes;No;Winter
17872;1948-12-06;1948;2;3;4;12;December;50;2;2;Monday;6;341;No;No;Winter
17873;1948-12-07;1948;2;3;4;12;December;50;2;3;Tuesday;7;342;No;No;Winter
17874;1948-12-08;1948;2;3;4;12;December;50;2;4;Wednesday;8;343;No;No;Winter
17875;1948-12-09;1948;2;3;4;12;December;50;2;5;Thursday;9;344;No;No;Winter
17876;1948-12-10;1948;2;3;4;12;December;50;2;6;Friday;10;345;No;No;Winter
17877;1948-12-11;1948;2;3;4;12;December;50;3;7;Saturday;11;346;Yes;No;Winter
17878;1948-12-12;1948;2;3;4;12;December;51;3;1;Sunday;12;347;Yes;No;Winter
17879;1948-12-13;1948;2;3;4;12;December;51;3;2;Monday;13;348;No;No;Winter
17880;1948-12-14;1948;2;3;4;12;December;51;3;3;Tuesday;14;349;No;No;Winter
17881;1948-12-15;1948;2;3;4;12;December;51;3;4;Wednesday;15;350;No;No;Winter
17882;1948-12-16;1948;2;3;4;12;December;51;3;5;Thursday;16;351;No;No;Winter
17883;1948-12-17;1948;2;3;4;12;December;51;3;6;Friday;17;352;No;No;Winter
17884;1948-12-18;1948;2;3;4;12;December;51;4;7;Saturday;18;353;Yes;No;Winter
17885;1948-12-19;1948;2;3;4;12;December;52;4;1;Sunday;19;354;Yes;No;Winter
17886;1948-12-20;1948;2;3;4;12;December;52;4;2;Monday;20;355;No;No;Winter
17887;1948-12-21;1948;2;3;4;12;December;52;4;3;Tuesday;21;356;No;No;Winter
17888;1948-12-22;1948;2;3;4;12;December;52;4;4;Wednesday;22;357;No;No;Winter
17889;1948-12-23;1948;2;3;4;12;December;52;4;5;Thursday;23;358;No;No;Winter
17890;1948-12-24;1948;2;3;4;12;December;52;4;6;Friday;24;359;No;No;Winter
17891;1948-12-25;1948;2;3;4;12;December;52;5;7;Saturday;25;360;Yes;No;Winter
17892;1948-12-26;1948;2;3;4;12;December;53;5;1;Sunday;26;361;Yes;No;Winter
17893;1948-12-27;1948;2;3;4;12;December;53;5;2;Monday;27;362;No;No;Winter
17894;1948-12-28;1948;2;3;4;12;December;53;5;3;Tuesday;28;363;No;No;Winter
17895;1948-12-29;1948;2;3;4;12;December;53;5;4;Wednesday;29;364;No;No;Winter
17896;1948-12-30;1948;2;3;4;12;December;53;5;5;Thursday;30;365;No;No;Winter
17897;1948-12-31;1948;2;3;4;12;December;53;5;6;Friday;31;366;No;Yes;Winter
17898;1949-01-01;1949;1;1;1;1;January;1;2;7;Saturday;1;1;Yes;No;Winter
17899;1949-01-02;1949;1;1;1;1;January;2;2;1;Sunday;2;2;Yes;No;Winter
17900;1949-01-03;1949;1;1;1;1;January;2;2;2;Monday;3;3;No;No;Winter
17901;1949-01-04;1949;1;1;1;1;January;2;2;3;Tuesday;4;4;No;No;Winter
17902;1949-01-05;1949;1;1;1;1;January;2;2;4;Wednesday;5;5;No;No;Winter
17903;1949-01-06;1949;1;1;1;1;January;2;2;5;Thursday;6;6;No;No;Winter
17904;1949-01-07;1949;1;1;1;1;January;2;2;6;Friday;7;7;No;No;Winter
17905;1949-01-08;1949;1;1;1;1;January;2;3;7;Saturday;8;8;Yes;No;Winter
17906;1949-01-09;1949;1;1;1;1;January;3;3;1;Sunday;9;9;Yes;No;Winter
17907;1949-01-10;1949;1;1;1;1;January;3;3;2;Monday;10;10;No;No;Winter
17908;1949-01-11;1949;1;1;1;1;January;3;3;3;Tuesday;11;11;No;No;Winter
17909;1949-01-12;1949;1;1;1;1;January;3;3;4;Wednesday;12;12;No;No;Winter
17910;1949-01-13;1949;1;1;1;1;January;3;3;5;Thursday;13;13;No;No;Winter
17911;1949-01-14;1949;1;1;1;1;January;3;3;6;Friday;14;14;No;No;Winter
17912;1949-01-15;1949;1;1;1;1;January;3;4;7;Saturday;15;15;Yes;No;Winter
17913;1949-01-16;1949;1;1;1;1;January;4;4;1;Sunday;16;16;Yes;No;Winter
17914;1949-01-17;1949;1;1;1;1;January;4;4;2;Monday;17;17;No;No;Winter
17915;1949-01-18;1949;1;1;1;1;January;4;4;3;Tuesday;18;18;No;No;Winter
17916;1949-01-19;1949;1;1;1;1;January;4;4;4;Wednesday;19;19;No;No;Winter
17917;1949-01-20;1949;1;1;1;1;January;4;4;5;Thursday;20;20;No;No;Winter
17918;1949-01-21;1949;1;1;1;1;January;4;4;6;Friday;21;21;No;No;Winter
17919;1949-01-22;1949;1;1;1;1;January;4;5;7;Saturday;22;22;Yes;No;Winter
17920;1949-01-23;1949;1;1;1;1;January;5;5;1;Sunday;23;23;Yes;No;Winter
17921;1949-01-24;1949;1;1;1;1;January;5;5;2;Monday;24;24;No;No;Winter
17922;1949-01-25;1949;1;1;1;1;January;5;5;3;Tuesday;25;25;No;No;Winter
17923;1949-01-26;1949;1;1;1;1;January;5;5;4;Wednesday;26;26;No;No;Winter
17924;1949-01-27;1949;1;1;1;1;January;5;5;5;Thursday;27;27;No;No;Winter
17925;1949-01-28;1949;1;1;1;1;January;5;5;6;Friday;28;28;No;No;Winter
17926;1949-01-29;1949;1;1;1;1;January;5;6;7;Saturday;29;29;Yes;No;Winter
17927;1949-01-30;1949;1;1;1;1;January;6;6;1;Sunday;30;30;Yes;No;Winter
17928;1949-01-31;1949;1;1;1;1;January;6;6;2;Monday;31;31;No;Yes;Winter
17929;1949-02-01;1949;1;1;1;2;February;6;1;3;Tuesday;1;32;No;No;Winter
17930;1949-02-02;1949;1;1;1;2;February;6;1;4;Wednesday;2;33;No;No;Winter
17931;1949-02-03;1949;1;1;1;2;February;6;1;5;Thursday;3;34;No;No;Winter
17932;1949-02-04;1949;1;1;1;2;February;6;1;6;Friday;4;35;No;No;Winter
17933;1949-02-05;1949;1;1;1;2;February;6;2;7;Saturday;5;36;Yes;No;Winter
17934;1949-02-06;1949;1;1;1;2;February;7;2;1;Sunday;6;37;Yes;No;Winter
17935;1949-02-07;1949;1;1;1;2;February;7;2;2;Monday;7;38;No;No;Winter
17936;1949-02-08;1949;1;1;1;2;February;7;2;3;Tuesday;8;39;No;No;Winter
17937;1949-02-09;1949;1;1;1;2;February;7;2;4;Wednesday;9;40;No;No;Winter
17938;1949-02-10;1949;1;1;1;2;February;7;2;5;Thursday;10;41;No;No;Winter
17939;1949-02-11;1949;1;1;1;2;February;7;2;6;Friday;11;42;No;No;Winter
17940;1949-02-12;1949;1;1;1;2;February;7;3;7;Saturday;12;43;Yes;No;Winter
17941;1949-02-13;1949;1;1;1;2;February;8;3;1;Sunday;13;44;Yes;No;Winter
17942;1949-02-14;1949;1;1;1;2;February;8;3;2;Monday;14;45;No;No;Winter
17943;1949-02-15;1949;1;1;1;2;February;8;3;3;Tuesday;15;46;No;No;Winter
17944;1949-02-16;1949;1;1;1;2;February;8;3;4;Wednesday;16;47;No;No;Winter
17945;1949-02-17;1949;1;1;1;2;February;8;3;5;Thursday;17;48;No;No;Winter
17946;1949-02-18;1949;1;1;1;2;February;8;3;6;Friday;18;49;No;No;Winter
17947;1949-02-19;1949;1;1;1;2;February;8;4;7;Saturday;19;50;Yes;No;Winter
17948;1949-02-20;1949;1;1;1;2;February;9;4;1;Sunday;20;51;Yes;No;Winter
17949;1949-02-21;1949;1;1;1;2;February;9;4;2;Monday;21;52;No;No;Winter
17950;1949-02-22;1949;1;1;1;2;February;9;4;3;Tuesday;22;53;No;No;Winter
17951;1949-02-23;1949;1;1;1;2;February;9;4;4;Wednesday;23;54;No;No;Winter
17952;1949-02-24;1949;1;1;1;2;February;9;4;5;Thursday;24;55;No;No;Winter
17953;1949-02-25;1949;1;1;1;2;February;9;4;6;Friday;25;56;No;No;Winter
17954;1949-02-26;1949;1;1;1;2;February;9;5;7;Saturday;26;57;Yes;No;Winter
17955;1949-02-27;1949;1;1;1;2;February;10;5;1;Sunday;27;58;Yes;No;Winter
17956;1949-02-28;1949;1;1;1;2;February;10;5;2;Monday;28;59;No;Yes;Winter
17957;1949-03-01;1949;1;1;1;3;March;10;1;3;Tuesday;1;60;No;No;Spring
17958;1949-03-02;1949;1;1;1;3;March;10;1;4;Wednesday;2;61;No;No;Spring
17959;1949-03-03;1949;1;1;1;3;March;10;1;5;Thursday;3;62;No;No;Spring
17960;1949-03-04;1949;1;1;1;3;March;10;1;6;Friday;4;63;No;No;Spring
17961;1949-03-05;1949;1;1;1;3;March;10;2;7;Saturday;5;64;Yes;No;Spring
17962;1949-03-06;1949;1;1;1;3;March;11;2;1;Sunday;6;65;Yes;No;Spring
17963;1949-03-07;1949;1;1;1;3;March;11;2;2;Monday;7;66;No;No;Spring
17964;1949-03-08;1949;1;1;1;3;March;11;2;3;Tuesday;8;67;No;No;Spring
17965;1949-03-09;1949;1;1;1;3;March;11;2;4;Wednesday;9;68;No;No;Spring
17966;1949-03-10;1949;1;1;1;3;March;11;2;5;Thursday;10;69;No;No;Spring
17967;1949-03-11;1949;1;1;1;3;March;11;2;6;Friday;11;70;No;No;Spring
17968;1949-03-12;1949;1;1;1;3;March;11;3;7;Saturday;12;71;Yes;No;Spring
17969;1949-03-13;1949;1;1;1;3;March;12;3;1;Sunday;13;72;Yes;No;Spring
17970;1949-03-14;1949;1;1;1;3;March;12;3;2;Monday;14;73;No;No;Spring
17971;1949-03-15;1949;1;1;1;3;March;12;3;3;Tuesday;15;74;No;No;Spring
17972;1949-03-16;1949;1;1;1;3;March;12;3;4;Wednesday;16;75;No;No;Spring
17973;1949-03-17;1949;1;1;1;3;March;12;3;5;Thursday;17;76;No;No;Spring
17974;1949-03-18;1949;1;1;1;3;March;12;3;6;Friday;18;77;No;No;Spring
17975;1949-03-19;1949;1;1;1;3;March;12;4;7;Saturday;19;78;Yes;No;Spring
17976;1949-03-20;1949;1;1;1;3;March;13;4;1;Sunday;20;79;Yes;No;Spring
17977;1949-03-21;1949;1;1;1;3;March;13;4;2;Monday;21;80;No;No;Spring
17978;1949-03-22;1949;1;1;1;3;March;13;4;3;Tuesday;22;81;No;No;Spring
17979;1949-03-23;1949;1;1;1;3;March;13;4;4;Wednesday;23;82;No;No;Spring
17980;1949-03-24;1949;1;1;1;3;March;13;4;5;Thursday;24;83;No;No;Spring
17981;1949-03-25;1949;1;1;1;3;March;13;4;6;Friday;25;84;No;No;Spring
17982;1949-03-26;1949;1;1;1;3;March;13;5;7;Saturday;26;85;Yes;No;Spring
17983;1949-03-27;1949;1;1;1;3;March;14;5;1;Sunday;27;86;Yes;No;Spring
17984;1949-03-28;1949;1;1;1;3;March;14;5;2;Monday;28;87;No;No;Spring
17985;1949-03-29;1949;1;1;1;3;March;14;5;3;Tuesday;29;88;No;No;Spring
17986;1949-03-30;1949;1;1;1;3;March;14;5;4;Wednesday;30;89;No;No;Spring
17987;1949-03-31;1949;1;1;1;3;March;14;5;5;Thursday;31;90;No;Yes;Spring
17988;1949-04-01;1949;1;1;2;4;April;14;1;6;Friday;1;91;No;No;Spring
17989;1949-04-02;1949;1;1;2;4;April;14;2;7;Saturday;2;92;Yes;No;Spring
17990;1949-04-03;1949;1;1;2;4;April;15;2;1;Sunday;3;93;Yes;No;Spring
17991;1949-04-04;1949;1;1;2;4;April;15;2;2;Monday;4;94;No;No;Spring
17992;1949-04-05;1949;1;1;2;4;April;15;2;3;Tuesday;5;95;No;No;Spring
17993;1949-04-06;1949;1;1;2;4;April;15;2;4;Wednesday;6;96;No;No;Spring
17994;1949-04-07;1949;1;1;2;4;April;15;2;5;Thursday;7;97;No;No;Spring
17995;1949-04-08;1949;1;1;2;4;April;15;2;6;Friday;8;98;No;No;Spring
17996;1949-04-09;1949;1;1;2;4;April;15;3;7;Saturday;9;99;Yes;No;Spring
17997;1949-04-10;1949;1;1;2;4;April;16;3;1;Sunday;10;100;Yes;No;Spring
17998;1949-04-11;1949;1;1;2;4;April;16;3;2;Monday;11;101;No;No;Spring
17999;1949-04-12;1949;1;1;2;4;April;16;3;3;Tuesday;12;102;No;No;Spring
18000;1949-04-13;1949;1;1;2;4;April;16;3;4;Wednesday;13;103;No;No;Spring
18001;1949-04-14;1949;1;1;2;4;April;16;3;5;Thursday;14;104;No;No;Spring
18002;1949-04-15;1949;1;1;2;4;April;16;3;6;Friday;15;105;No;No;Spring
18003;1949-04-16;1949;1;1;2;4;April;16;4;7;Saturday;16;106;Yes;No;Spring
18004;1949-04-17;1949;1;1;2;4;April;17;4;1;Sunday;17;107;Yes;No;Spring
18005;1949-04-18;1949;1;1;2;4;April;17;4;2;Monday;18;108;No;No;Spring
18006;1949-04-19;1949;1;1;2;4;April;17;4;3;Tuesday;19;109;No;No;Spring
18007;1949-04-20;1949;1;1;2;4;April;17;4;4;Wednesday;20;110;No;No;Spring
18008;1949-04-21;1949;1;1;2;4;April;17;4;5;Thursday;21;111;No;No;Spring
18009;1949-04-22;1949;1;1;2;4;April;17;4;6;Friday;22;112;No;No;Spring
18010;1949-04-23;1949;1;1;2;4;April;17;5;7;Saturday;23;113;Yes;No;Spring
18011;1949-04-24;1949;1;1;2;4;April;18;5;1;Sunday;24;114;Yes;No;Spring
18012;1949-04-25;1949;1;1;2;4;April;18;5;2;Monday;25;115;No;No;Spring
18013;1949-04-26;1949;1;1;2;4;April;18;5;3;Tuesday;26;116;No;No;Spring
18014;1949-04-27;1949;1;1;2;4;April;18;5;4;Wednesday;27;117;No;No;Spring
18015;1949-04-28;1949;1;1;2;4;April;18;5;5;Thursday;28;118;No;No;Spring
18016;1949-04-29;1949;1;1;2;4;April;18;5;6;Friday;29;119;No;No;Spring
18017;1949-04-30;1949;1;1;2;4;April;18;6;7;Saturday;30;120;Yes;Yes;Spring
18018;1949-05-01;1949;1;2;2;5;May;19;1;1;Sunday;1;121;Yes;No;Spring
18019;1949-05-02;1949;1;2;2;5;May;19;1;2;Monday;2;122;No;No;Spring
18020;1949-05-03;1949;1;2;2;5;May;19;1;3;Tuesday;3;123;No;No;Spring
18021;1949-05-04;1949;1;2;2;5;May;19;1;4;Wednesday;4;124;No;No;Spring
18022;1949-05-05;1949;1;2;2;5;May;19;1;5;Thursday;5;125;No;No;Spring
18023;1949-05-06;1949;1;2;2;5;May;19;1;6;Friday;6;126;No;No;Spring
18024;1949-05-07;1949;1;2;2;5;May;19;2;7;Saturday;7;127;Yes;No;Spring
18025;1949-05-08;1949;1;2;2;5;May;20;2;1;Sunday;8;128;Yes;No;Spring
18026;1949-05-09;1949;1;2;2;5;May;20;2;2;Monday;9;129;No;No;Spring
18027;1949-05-10;1949;1;2;2;5;May;20;2;3;Tuesday;10;130;No;No;Spring
18028;1949-05-11;1949;1;2;2;5;May;20;2;4;Wednesday;11;131;No;No;Spring
18029;1949-05-12;1949;1;2;2;5;May;20;2;5;Thursday;12;132;No;No;Spring
18030;1949-05-13;1949;1;2;2;5;May;20;2;6;Friday;13;133;No;No;Spring
18031;1949-05-14;1949;1;2;2;5;May;20;3;7;Saturday;14;134;Yes;No;Spring
18032;1949-05-15;1949;1;2;2;5;May;21;3;1;Sunday;15;135;Yes;No;Spring
18033;1949-05-16;1949;1;2;2;5;May;21;3;2;Monday;16;136;No;No;Spring
18034;1949-05-17;1949;1;2;2;5;May;21;3;3;Tuesday;17;137;No;No;Spring
18035;1949-05-18;1949;1;2;2;5;May;21;3;4;Wednesday;18;138;No;No;Spring
18036;1949-05-19;1949;1;2;2;5;May;21;3;5;Thursday;19;139;No;No;Spring
18037;1949-05-20;1949;1;2;2;5;May;21;3;6;Friday;20;140;No;No;Spring
18038;1949-05-21;1949;1;2;2;5;May;21;4;7;Saturday;21;141;Yes;No;Spring
18039;1949-05-22;1949;1;2;2;5;May;22;4;1;Sunday;22;142;Yes;No;Spring
18040;1949-05-23;1949;1;2;2;5;May;22;4;2;Monday;23;143;No;No;Spring
18041;1949-05-24;1949;1;2;2;5;May;22;4;3;Tuesday;24;144;No;No;Spring
18042;1949-05-25;1949;1;2;2;5;May;22;4;4;Wednesday;25;145;No;No;Spring
18043;1949-05-26;1949;1;2;2;5;May;22;4;5;Thursday;26;146;No;No;Spring
18044;1949-05-27;1949;1;2;2;5;May;22;4;6;Friday;27;147;No;No;Spring
18045;1949-05-28;1949;1;2;2;5;May;22;5;7;Saturday;28;148;Yes;No;Spring
18046;1949-05-29;1949;1;2;2;5;May;23;5;1;Sunday;29;149;Yes;No;Spring
18047;1949-05-30;1949;1;2;2;5;May;23;5;2;Monday;30;150;No;No;Spring
18048;1949-05-31;1949;1;2;2;5;May;23;5;3;Tuesday;31;151;No;Yes;Spring
18049;1949-06-01;1949;1;2;2;6;June;23;1;4;Wednesday;1;152;No;No;Summer
18050;1949-06-02;1949;1;2;2;6;June;23;1;5;Thursday;2;153;No;No;Summer
18051;1949-06-03;1949;1;2;2;6;June;23;1;6;Friday;3;154;No;No;Summer
18052;1949-06-04;1949;1;2;2;6;June;23;2;7;Saturday;4;155;Yes;No;Summer
18053;1949-06-05;1949;1;2;2;6;June;24;2;1;Sunday;5;156;Yes;No;Summer
18054;1949-06-06;1949;1;2;2;6;June;24;2;2;Monday;6;157;No;No;Summer
18055;1949-06-07;1949;1;2;2;6;June;24;2;3;Tuesday;7;158;No;No;Summer
18056;1949-06-08;1949;1;2;2;6;June;24;2;4;Wednesday;8;159;No;No;Summer
18057;1949-06-09;1949;1;2;2;6;June;24;2;5;Thursday;9;160;No;No;Summer
18058;1949-06-10;1949;1;2;2;6;June;24;2;6;Friday;10;161;No;No;Summer
18059;1949-06-11;1949;1;2;2;6;June;24;3;7;Saturday;11;162;Yes;No;Summer
18060;1949-06-12;1949;1;2;2;6;June;25;3;1;Sunday;12;163;Yes;No;Summer
18061;1949-06-13;1949;1;2;2;6;June;25;3;2;Monday;13;164;No;No;Summer
18062;1949-06-14;1949;1;2;2;6;June;25;3;3;Tuesday;14;165;No;No;Summer
18063;1949-06-15;1949;1;2;2;6;June;25;3;4;Wednesday;15;166;No;No;Summer
18064;1949-06-16;1949;1;2;2;6;June;25;3;5;Thursday;16;167;No;No;Summer
18065;1949-06-17;1949;1;2;2;6;June;25;3;6;Friday;17;168;No;No;Summer
18066;1949-06-18;1949;1;2;2;6;June;25;4;7;Saturday;18;169;Yes;No;Summer
18067;1949-06-19;1949;1;2;2;6;June;26;4;1;Sunday;19;170;Yes;No;Summer
18068;1949-06-20;1949;1;2;2;6;June;26;4;2;Monday;20;171;No;No;Summer
18069;1949-06-21;1949;1;2;2;6;June;26;4;3;Tuesday;21;172;No;No;Summer
18070;1949-06-22;1949;1;2;2;6;June;26;4;4;Wednesday;22;173;No;No;Summer
18071;1949-06-23;1949;1;2;2;6;June;26;4;5;Thursday;23;174;No;No;Summer
18072;1949-06-24;1949;1;2;2;6;June;26;4;6;Friday;24;175;No;No;Summer
18073;1949-06-25;1949;1;2;2;6;June;26;5;7;Saturday;25;176;Yes;No;Summer
18074;1949-06-26;1949;1;2;2;6;June;27;5;1;Sunday;26;177;Yes;No;Summer
18075;1949-06-27;1949;1;2;2;6;June;27;5;2;Monday;27;178;No;No;Summer
18076;1949-06-28;1949;1;2;2;6;June;27;5;3;Tuesday;28;179;No;No;Summer
18077;1949-06-29;1949;1;2;2;6;June;27;5;4;Wednesday;29;180;No;No;Summer
18078;1949-06-30;1949;1;2;2;6;June;27;5;5;Thursday;30;181;No;Yes;Summer
18079;1949-07-01;1949;2;2;3;7;July;27;1;6;Friday;1;182;No;No;Summer
18080;1949-07-02;1949;2;2;3;7;July;27;2;7;Saturday;2;183;Yes;No;Summer
18081;1949-07-03;1949;2;2;3;7;July;28;2;1;Sunday;3;184;Yes;No;Summer
18082;1949-07-04;1949;2;2;3;7;July;28;2;2;Monday;4;185;No;No;Summer
18083;1949-07-05;1949;2;2;3;7;July;28;2;3;Tuesday;5;186;No;No;Summer
18084;1949-07-06;1949;2;2;3;7;July;28;2;4;Wednesday;6;187;No;No;Summer
18085;1949-07-07;1949;2;2;3;7;July;28;2;5;Thursday;7;188;No;No;Summer
18086;1949-07-08;1949;2;2;3;7;July;28;2;6;Friday;8;189;No;No;Summer
18087;1949-07-09;1949;2;2;3;7;July;28;3;7;Saturday;9;190;Yes;No;Summer
18088;1949-07-10;1949;2;2;3;7;July;29;3;1;Sunday;10;191;Yes;No;Summer
18089;1949-07-11;1949;2;2;3;7;July;29;3;2;Monday;11;192;No;No;Summer
18090;1949-07-12;1949;2;2;3;7;July;29;3;3;Tuesday;12;193;No;No;Summer
18091;1949-07-13;1949;2;2;3;7;July;29;3;4;Wednesday;13;194;No;No;Summer
18092;1949-07-14;1949;2;2;3;7;July;29;3;5;Thursday;14;195;No;No;Summer
18093;1949-07-15;1949;2;2;3;7;July;29;3;6;Friday;15;196;No;No;Summer
18094;1949-07-16;1949;2;2;3;7;July;29;4;7;Saturday;16;197;Yes;No;Summer
18095;1949-07-17;1949;2;2;3;7;July;30;4;1;Sunday;17;198;Yes;No;Summer
18096;1949-07-18;1949;2;2;3;7;July;30;4;2;Monday;18;199;No;No;Summer
18097;1949-07-19;1949;2;2;3;7;July;30;4;3;Tuesday;19;200;No;No;Summer
18098;1949-07-20;1949;2;2;3;7;July;30;4;4;Wednesday;20;201;No;No;Summer
18099;1949-07-21;1949;2;2;3;7;July;30;4;5;Thursday;21;202;No;No;Summer
18100;1949-07-22;1949;2;2;3;7;July;30;4;6;Friday;22;203;No;No;Summer
18101;1949-07-23;1949;2;2;3;7;July;30;5;7;Saturday;23;204;Yes;No;Summer
18102;1949-07-24;1949;2;2;3;7;July;31;5;1;Sunday;24;205;Yes;No;Summer
18103;1949-07-25;1949;2;2;3;7;July;31;5;2;Monday;25;206;No;No;Summer
18104;1949-07-26;1949;2;2;3;7;July;31;5;3;Tuesday;26;207;No;No;Summer
18105;1949-07-27;1949;2;2;3;7;July;31;5;4;Wednesday;27;208;No;No;Summer
18106;1949-07-28;1949;2;2;3;7;July;31;5;5;Thursday;28;209;No;No;Summer
18107;1949-07-29;1949;2;2;3;7;July;31;5;6;Friday;29;210;No;No;Summer
18108;1949-07-30;1949;2;2;3;7;July;31;6;7;Saturday;30;211;Yes;No;Summer
18109;1949-07-31;1949;2;2;3;7;July;32;6;1;Sunday;31;212;Yes;Yes;Summer
